"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","sampleTiming","eventID","nightOrDay","trapHours","sampleID","targetTaxaPresent","samplingProtocolVersion","trapRecordedBy","trappingRemarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleLostQF","duplicatesInTrappingQF"
"7384B04568D0464A84B8E7DE94D6239E","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-23T23:21Z","2014-09-24T14:30Z","20140923.1721","20140924.0830","field season","CPER.2014.38","night",15.0,"CPER_078.20140924.0830","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"B46149F473A6450DBA16DCB8127A377A","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-23T23:31Z","2014-09-24T14:42Z","20140923.1731","20140924.0842","field season","CPER.2014.38","night",15.0,"CPER_083.20140924.0842","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"48065B2431C44616817D8CE5654FAC14","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-23T23:42Z","2014-09-24T14:52Z","20140923.1742","20140924.0852","field season","CPER.2014.38","night",15.0,"CPER_082.20140924.0852","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",1,0
"DAA61CDEAB844BC4A20E339E2EFDBF8B","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-23T23:56Z","2014-09-24T15:07Z","20140923.1756","20140924.0907","field season","CPER.2014.38","night",15.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"800C863CBC204CBE88DA7C726828A53B","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-24T00:07Z","2014-09-24T15:16Z","20140923.1807","20140924.0916","field season","CPER.2014.38","night",15.0,"CPER_086.20140924.0916","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"1A998738AA6E4497821E21E019325392","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-24T00:19Z","2014-09-24T15:30Z","20140923.1819","20140924.0930","field season","CPER.2014.38","night",15.0,"CPER_084.20140924.0930","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",1,0
"A91C2C12E4AB4277B0608D7DCF6C41FC","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-24T00:31Z","2014-09-24T15:39Z","20140923.1831","20140924.0939","field season","CPER.2014.38","night",15.0,"CPER_080.20140924.0939","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"1494A997073B45A5A940499FF950363C","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-24T00:41Z","2014-09-24T15:48Z","20140923.1841","20140924.0948","field season","CPER.2014.38","night",15.0,"CPER_087.20140924.0948","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"9B69CFD2ECD0430EB14C38A3CA752DFE","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-24T00:51Z","2014-09-24T15:56Z","20140923.1851","20140924.0956","field season","CPER.2014.38","night",15.0,"CPER_089.20140924.0956","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"4092E503D28E4A0B8389E443BE437B0A","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-24T01:00Z","2014-09-24T16:01Z","20140923.1900","20140924.1001","field season","CPER.2014.38","night",15.0,"CPER_088.20140924.1001","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"63A62E306CC34DA8B97F4DAB02AE32F3","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-24T14:30Z","2014-09-24T23:20Z","20140924.0830","20140924.1720","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"6856759592F54F20A91E83A6A08134E8","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-24T14:42Z","2014-09-24T23:31Z","20140924.0842","20140924.1731","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"321FE29FF8D04BD6BA363627D4A3EDE0","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-24T14:52Z","2014-09-24T23:41Z","20140924.0852","20140924.1741","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"E52624CD8B414D0F959D0891F12503AB","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-24T15:07Z","2014-09-24T23:57Z","20140924.0907","20140924.1757","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"1257A4D6146145E1AB33A3B6C4108DD4","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-24T15:16Z","2014-09-25T00:06Z","20140924.0916","20140924.1806","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"B73F998297E04674AD9EDAA0A6379D23","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-24T15:30Z","2014-09-25T00:20Z","20140924.0930","20140924.1820","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"1FE2BD4014C64E79BEA0FB5FF8552F99","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-24T15:39Z","2014-09-25T00:29Z","20140924.0939","20140924.1829","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"248D0B84D0BF4B8E80ED42A9F52091BB","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-24T15:48Z","2014-09-25T00:37Z","20140924.0948","20140924.1837","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"AA19D6645CD842DABF39B0B31C733F40","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-24T15:56Z","2014-09-25T00:56Z","20140924.0956","20140924.1856","field season","CPER.2014.38","day",9.0,"CPER_089.20140924.1856","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"5690FB9320154FA8ACAD0F478B1D1F15","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-24T16:01Z","2014-09-25T01:00Z","20140924.1001","20140924.1900","field season","CPER.2014.38","day",9.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"B64AA647D8D04EE3B463709F173E8C40","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-24T23:20Z","2014-09-25T13:17Z","20140924.1720","20140925.0717","field season","CPER.2014.38","night",14.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==","3rd collection. battery disconnected|catchCupStatus may not be accurate",1,"No known compromise",-1,0
"AA544D5BBB6B4A66BB21621EB7D37C2C","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-24T23:31Z","2014-09-25T13:29Z","20140924.1731","20140925.0729","field season","CPER.2014.38","night",14.0,"CPER_083.20140925.0729","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"320FE8C3A9514F5997B531DDC5B2B8F7","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-24T23:41Z","2014-09-25T13:37Z","20140924.1741","20140925.0737","field season","CPER.2014.38","night",14.0,"CPER_082.20140925.0737","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"30597B8CDFB54C27AA1A06145D940E9F","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-24T23:57Z","2014-09-25T13:56Z","20140924.1757","20140925.0756","field season","CPER.2014.38","night",14.0,"CPER_090.20140925.0756","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"C75E57E10B2942DAA6B8188519966F19","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-25T00:06Z","2014-09-25T14:07Z","20140924.1806","20140925.0807","field season","CPER.2014.38","night",14.0,,"N","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",-1,0
"570AB418715B4214BA4AA12CBADB75B3","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-25T00:20Z","2014-09-25T14:17Z","20140924.1820","20140925.0817","field season","CPER.2014.38","night",14.0,"CPER_084.20140925.0817","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"123EBA99D338400DADD0842D492D4C33","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-25T00:29Z","2014-09-25T14:35Z","20140924.1829","20140925.0835","field season","CPER.2014.38","night",14.0,"CPER_080.20140925.0835","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"0075615680AD41FC99BD0649F4E4F07F","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-25T00:37Z","2014-09-25T14:44Z","20140924.1837","20140925.0844","field season","CPER.2014.38","night",14.0,"CPER_087.20140925.0844","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==","3rd collection: fan & catch cup knocked off of assembly and on ground",0,"No known compromise",0,0
"5B89FA08644240AC9FCA75F9DFD3A108","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-25T00:56Z","2014-09-25T14:50Z","20140924.1856","20140925.0850","field season","CPER.2014.38","night",14.0,"CPER_089.20140925.0850","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
"301DE1EF4E9A4B74A42F7D0C3A21DCD8","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-25T01:00Z","2014-09-25T14:54Z","20140924.1900","20140925.0854","field season","CPER.2014.38","night",14.0,"CPER_088.20140925.0854","Y","NEON.DOC.014049vE","Xlq171H9ZZZEPy9Md+oBSw==",,0,"No known compromise",0,0
